1	0	2	 0.999896	 0.499948
2	1	0	 0.000000	 0.000000
3	2	2	 0.999595	 0.499797
4	3	2	 0.999899	 0.499949
5	4	1	 0.499471	 0.499471
6	5	2	 0.999730	 0.499865
7	6	2	 0.999631	 0.499815
8	7	2	 0.999296	 0.499648
9	8	2	 0.999579	 0.499790
10	9	0	 0.000000	 0.000000
11	10	0	 0.000000	 0.000000
12	11	1	 0.499891	 0.499891
13	12	0	 0.000000	 0.000000
14	13	2	 0.999768	 0.499884
15	14	2	 0.999614	 0.499807
16	15	0	 0.000000	 0.000000
17	16	2	 0.999399	 0.499699
18	17	2	 0.999680	 0.499840
19	18	0	 0.000000	 0.000000
20	19	2	 0.999919	 0.499960
21	20	2	 0.999064	 0.499532
22	21	2	 0.999067	 0.499534
23	22	2	 0.999627	 0.499814
24	23	2	 0.999622	 0.499811
25	24	2	 0.999750	 0.499875
26	25	2	 1.000081	 0.500040
27	26	1	 0.499895	 0.499895
28	27	2	 1.000454	 0.500227
29	28	1	 0.499539	 0.499539
30	29	0	 0.000000	 0.000000
31	30	2	 0.999968	 0.499984
32	31	2	 0.999657	 0.499829
33	32	2	 0.999659	 0.499829
34	33	2	 0.999917	 0.499958
35	34	2	 0.999916	 0.499958
36	35	2	 1.000057	 0.500028
37	36	2	 1.000466	 0.500233
38	37	2	 1.000080	 0.500040
39	38	2	 0.999763	 0.499881
40	39	1	 0.499523	 0.499523
41	40	2	 0.999338	 0.499669
42	41	2	 0.998984	 0.499492
43	42	2	 0.999915	 0.499958
44	43	2	 0.999973	 0.499987
45	44	2	 0.999915	 0.499957
46	45	2	 0.999973	 0.499986
47	46	2	 0.999647	 0.499823
48	47	2	 0.998957	 0.499479
49	48	2	 0.999326	 0.499663
50	49	2	 0.999626	 0.499813
51	50	2	 0.999309	 0.499654
52	51	2	 0.998925	 0.499463
53	52	2	 0.999636	 0.499818
54	53	0	 0.000000	 0.000000
55	54	2	 0.999730	 0.499865
56	55	2	 0.999911	 0.499956
57	56	2	 0.998927	 0.499464
58	57	2	 0.999731	 0.499866
59	58	2	 0.999324	 0.499662
60	59	2	 1.000082	 0.500041
61	60	2	 1.000062	 0.500031
62	61	2	 0.999300	 0.499650
63	62	2	 0.999311	 0.499656
64	63	2	 0.999971	 0.499985
65	64	2	 0.998926	 0.499463
66	65	2	 0.999972	 0.499986
67	66	2	 0.999348	 0.499674
68	67	0	 0.000000	 0.000000
69	68	2	 0.999340	 0.499670
70	69	2	 0.999307	 0.499654
71	70	2	 0.999724	 0.499862
72	71	2	 0.999303	 0.499652
73	72	2	 0.999971	 0.499986
74	73	0	 0.000000	 0.000000
75	74	0	 0.000000	 0.000000
76	75	2	 0.999287	 0.499643
77	76	2	 0.999969	 0.499985
78	77	2	 0.999286	 0.499643
79	78	2	 0.999717	 0.499859
80	79	2	 0.999969	 0.499984
81	80	2	 1.000093	 0.500046
82	81	1	 0.499886	 0.499886
83	82	2	 0.999970	 0.499985
84	83	0	 0.000000	 0.000000
85	84	1	 0.499480	 0.499480
86	85	0	 0.000000	 0.000000
87	86	2	 0.999744	 0.499872
88	87	2	 1.000094	 0.500047
89	88	1	 0.499886	 0.499886
90	89	2	 0.999279	 0.499640
91	90	0	 0.000000	 0.000000
