1	0	16	 8.001567	 0.500098
2	1	13	 6.500299	 0.500023
3	2	12	 5.996747	 0.499729
4	3	19	 9.502506	 0.500132
5	4	18	 9.000624	 0.500035
6	5	17	 8.499646	 0.499979
7	6	17	 8.499756	 0.499986
8	7	18	 8.998531	 0.499918
9	8	15	 7.499561	 0.499971
10	9	13	 6.499136	 0.499934
11	10	11	 5.499067	 0.499915
12	11	17	 8.500424	 0.500025
13	12	15	 7.499697	 0.499980
14	13	15	 7.499766	 0.499984
15	14	18	 8.999699	 0.499983
16	15	12	 6.000619	 0.500052
17	16	18	 8.999359	 0.499964
18	17	14	 6.997716	 0.499837
19	18	11	 5.499961	 0.499996
20	19	18	 8.999947	 0.499997
21	20	20	10.000894	 0.500045
22	21	16	 7.997571	 0.499848
23	22	17	 8.498123	 0.499890
24	23	17	 8.499315	 0.499960
25	24	18	 9.001584	 0.500088
26	25	17	 8.498718	 0.499925
27	26	15	 7.500804	 0.500054
28	27	18	 8.998939	 0.499941
29	28	19	 9.499279	 0.499962
30	29	18	 9.001133	 0.500063
31	30	18	 8.999221	 0.499957
32	31	17	 8.499600	 0.499976
33	32	18	 8.997637	 0.499869
34	33	18	 8.998191	 0.499900
35	34	13	 6.500490	 0.500038
36	35	13	 6.500839	 0.500065
37	36	14	 6.999626	 0.499973
38	37	15	 7.499309	 0.499954
39	38	17	 8.499492	 0.499970
40	39	14	 7.000216	 0.500015
41	40	13	 6.502220	 0.500171
42	41	20	 9.999706	 0.499985
43	42	16	 7.999111	 0.499944
44	43	14	 7.000515	 0.500037
45	44	15	 7.501243	 0.500083
46	45	13	 6.499861	 0.499989
47	46	15	 7.499135	 0.499942
48	47	18	 8.999081	 0.499949
49	48	13	 6.500357	 0.500027
50	49	13	 6.499345	 0.499950
51	50	16	 7.999244	 0.499953
52	51	18	 8.999176	 0.499954
53	52	16	 8.000121	 0.500008
54	53	19	 9.500958	 0.500050
55	54	11	 5.499974	 0.499998
56	55	15	 7.500968	 0.500065
57	56	18	 9.001254	 0.500070
58	57	17	 8.498998	 0.499941
59	58	18	 9.000460	 0.500026
60	59	17	 8.499147	 0.499950
61	60	17	 8.500601	 0.500035
62	61	17	 8.500427	 0.500025
63	62	18	 9.000070	 0.500004
64	63	14	 6.999405	 0.499957
65	64	20	 9.998146	 0.499907
66	65	19	 9.500748	 0.500039
67	66	15	 7.501628	 0.500109
68	67	15	 7.497926	 0.499862
69	68	16	 7.998760	 0.499923
70	69	16	 7.999212	 0.499951
71	70	14	 6.999962	 0.499997
72	71	17	 8.499168	 0.499951
73	72	15	 7.499637	 0.499976
74	73	17	 8.498417	 0.499907
75	74	14	 6.999292	 0.499949
76	75	16	 7.999879	 0.499992
77	76	17	 8.500556	 0.500033
78	77	15	 7.500806	 0.500054
79	78	18	 8.998106	 0.499895
80	79	19	 9.499365	 0.499967
81	80	15	 7.500503	 0.500034
82	81	15	 7.499480	 0.499965
83	82	10	 5.001340	 0.500134
84	83	13	 6.498693	 0.499899
85	84	19	 9.500120	 0.500006
86	85	16	 7.999000	 0.499938
87	86	14	 6.998814	 0.499915
88	87	15	 7.501493	 0.500100
89	88	19	 9.499073	 0.499951
90	89	18	 8.998637	 0.499924
91	90	16	 7.997193	 0.499825
92	91	13	 6.499262	 0.499943
93	92	19	 9.499424	 0.499970
94	93	13	 6.498423	 0.499879
95	94	18	 8.998310	 0.499906
96	95	18	 9.000007	 0.500000
97	96	16	 7.998126	 0.499883
98	97	15	 7.499350	 0.499957
99	98	20	 9.999039	 0.499952
100	99	16	 7.999009	 0.499938
101	100	17	 8.499429	 0.499966
102	101	19	 9.500868	 0.500046
103	102	16	 7.998240	 0.499890
104	103	13	 6.499138	 0.499934
105	104	18	 8.999258	 0.499959
106	105	19	 9.498559	 0.499924
107	106	17	 8.498995	 0.499941
108	107	17	 8.500222	 0.500013
109	108	14	 6.999316	 0.499951
110	109	16	 7.999300	 0.499956
111	110	14	 7.001390	 0.500099
112	111	13	 6.500011	 0.500001
113	112	16	 7.998816	 0.499926
114	113	10	 5.000075	 0.500008
115	114	18	 8.999543	 0.499975
116	115	17	 8.500006	 0.500000
117	116	17	 8.498741	 0.499926
118	117	18	 8.999273	 0.499960
119	118	17	 8.500906	 0.500053
120	119	18	 9.000075	 0.500004
121	120	17	 8.498885	 0.499934
122	121	15	 7.499815	 0.499988
123	122	19	 9.499614	 0.499980
124	123	18	 8.999638	 0.499980
125	124	19	 9.500443	 0.500023
126	125	12	 5.999660	 0.499972
127	126	18	 8.998076	 0.499893
128	127	17	 8.502592	 0.500152
129	128	12	 6.000252	 0.500021
130	129	17	 8.498825	 0.499931
131	130	19	 9.500818	 0.500043
132	131	17	 8.500354	 0.500021
133	132	18	 8.999290	 0.499961
134	133	17	 8.500138	 0.500008
135	134	16	 7.999794	 0.499987
136	135	14	 7.000394	 0.500028
137	136	10	 4.999489	 0.499949
138	137	15	 7.500673	 0.500045
139	138	18	 9.000040	 0.500002
140	139	15	 7.500232	 0.500015
141	140	16	 7.997327	 0.499833
142	141	20	 9.998492	 0.499925
143	142	18	 9.000578	 0.500032
144	143	18	 9.000551	 0.500031
145	144	18	 8.998883	 0.499938
146	145	15	 7.500015	 0.500001
147	146	18	 8.999259	 0.499959
148	147	14	 7.000358	 0.500026
149	148	18	 8.999353	 0.499964
150	149	18	 8.998922	 0.499940
151	150	12	 6.001428	 0.500119
152	151	18	 8.999696	 0.499983
153	152	19	 9.499730	 0.499986
154	153	20	 9.999742	 0.499987
155	154	19	 9.499702	 0.499984
156	155	14	 6.999098	 0.499936
157	156	16	 7.998931	 0.499933
158	157	18	 8.999189	 0.499955
159	158	12	 5.999659	 0.499972
160	159	15	 7.499643	 0.499976
161	160	17	 8.500329	 0.500019
162	161	18	 8.999636	 0.499980
163	162	20	 9.999325	 0.499966
164	163	9	 4.499388	 0.499932
165	164	16	 7.998498	 0.499906
166	165	16	 8.000837	 0.500052
167	166	13	 6.499871	 0.499990
168	167	19	 9.497865	 0.499888
169	168	9	 4.499692	 0.499966
170	169	15	 7.499508	 0.499967
171	170	14	 7.001818	 0.500130
172	171	17	 8.500881	 0.500052
173	172	18	 8.998001	 0.499889
174	173	18	 8.999351	 0.499964
175	174	17	 8.498490	 0.499911
176	175	18	 9.001537	 0.500085
177	176	16	 8.002373	 0.500148
178	177	15	 7.502605	 0.500174
179	178	16	 7.998449	 0.499903
180	179	17	 8.499645	 0.499979
181	180	13	 6.499478	 0.499960
182	181	12	 5.999786	 0.499982
183	182	14	 7.000194	 0.500014
184	183	18	 9.001893	 0.500105
185	184	17	 8.500012	 0.500001
186	185	18	 9.000409	 0.500023
187	186	11	 5.501073	 0.500098
188	187	19	 9.499024	 0.499949
189	188	16	 7.997188	 0.499824
190	189	17	 8.500136	 0.500008
191	190	20	 9.998958	 0.499948
192	191	19	 9.498596	 0.499926
193	192	13	 6.500573	 0.500044
194	193	15	 7.499167	 0.499944
195	194	18	 8.999427	 0.499968
196	195	17	 8.501956	 0.500115
197	196	11	 5.498810	 0.499892
198	197	12	 5.999692	 0.499974
199	198	11	 5.499345	 0.499940
200	199	15	 7.501099	 0.500073
201	200	17	 8.500222	 0.500013
202	201	15	 7.499114	 0.499941
203	202	17	 8.501221	 0.500072
204	203	16	 7.999320	 0.499958
205	204	17	 8.500119	 0.500007
206	205	18	 8.998808	 0.499934
207	206	17	 8.497110	 0.499830
208	207	18	 9.000101	 0.500006
209	208	15	 7.498997	 0.499933
210	209	14	 6.998545	 0.499896
211	210	15	 7.501543	 0.500103
212	211	16	 7.997283	 0.499830
213	212	20	10.000200	 0.500010
214	213	15	 7.500795	 0.500053
215	214	13	 6.497540	 0.499811
216	215	16	 8.000830	 0.500052
217	216	15	 7.498297	 0.499886
218	217	14	 6.998802	 0.499914
219	218	14	 6.999405	 0.499957
220	219	15	 7.499107	 0.499940
221	220	19	 9.500820	 0.500043
222	221	14	 7.000637	 0.500045
223	222	16	 7.998716	 0.499920
224	223	16	 7.999248	 0.499953
225	224	18	 8.998331	 0.499907
226	225	18	 8.998328	 0.499907
227	226	17	 8.499580	 0.499975
228	227	12	 5.998804	 0.499900
229	228	19	 9.502709	 0.500143
230	229	14	 7.000887	 0.500063
231	230	14	 7.001554	 0.500111
232	231	16	 8.002279	 0.500142
233	232	13	 6.498722	 0.499902
234	233	17	 8.501358	 0.500080
235	234	15	 7.500801	 0.500053
236	235	15	 7.502900	 0.500193
237	236	18	 8.999506	 0.499973
238	237	20	10.000944	 0.500047
239	238	17	 8.500860	 0.500051
240	239	15	 7.499489	 0.499966
241	240	11	 5.501867	 0.500170
242	241	14	 6.999773	 0.499984
243	242	13	 6.500426	 0.500033
244	243	18	 9.000374	 0.500021
245	244	16	 8.002221	 0.500139
246	245	16	 7.999458	 0.499966
247	246	19	 9.499514	 0.499974
248	247	14	 7.001472	 0.500105
249	248	20	 9.998911	 0.499946
250	249	17	 8.501699	 0.500100
251	250	12	 5.998232	 0.499853
252	251	15	 7.502276	 0.500152
253	252	19	 9.499920	 0.499996
254	253	16	 8.001493	 0.500093
255	254	19	 9.504010	 0.500211
256	255	15	 7.499191	 0.499946
257	256	19	 9.499388	 0.499968
258	257	18	 9.000285	 0.500016
259	258	17	 8.498438	 0.499908
260	259	13	 6.500282	 0.500022
261	260	18	 9.003383	 0.500188
262	261	15	 7.499566	 0.499971
263	262	17	 8.501457	 0.500086
264	263	16	 8.001944	 0.500122
265	264	11	 5.500985	 0.500090
266	265	16	 8.000531	 0.500033
267	266	16	 7.998805	 0.499925
268	267	18	 8.999186	 0.499955
269	268	14	 6.998736	 0.499910
270	269	16	 7.998962	 0.499935
271	270	15	 7.499955	 0.499997
272	271	17	 8.499817	 0.499989
273	272	20	 9.998640	 0.499932
274	273	18	 9.000008	 0.500000
275	274	17	 8.501395	 0.500082
276	275	19	 9.498306	 0.499911
277	276	16	 8.001344	 0.500084
278	277	18	 9.001175	 0.500065
279	278	17	 8.501290	 0.500076
280	279	14	 6.998515	 0.499894
281	280	13	 6.500636	 0.500049
282	281	18	 9.000741	 0.500041
283	282	20	 9.999969	 0.499998
284	283	16	 7.999584	 0.499974
285	284	17	 8.501340	 0.500079
286	285	15	 7.498009	 0.499867
287	286	17	 8.500741	 0.500044
288	287	13	 6.500083	 0.500006
289	288	20	 9.999022	 0.499951
290	289	18	 9.000707	 0.500039
291	290	15	 7.499751	 0.499983
292	291	11	 5.499709	 0.499974
293	292	14	 6.999580	 0.499970
294	293	13	 6.501338	 0.500103
295	294	17	 8.499177	 0.499952
296	295	17	 8.501187	 0.500070
297	296	15	 7.500127	 0.500008
298	297	12	 5.998680	 0.499890
299	298	15	 7.498889	 0.499926
300	299	20	 9.998844	 0.499942
301	300	9	 4.499392	 0.499932
302	301	14	 6.999673	 0.499977
303	302	13	 6.500052	 0.500004
304	303	17	 8.499083	 0.499946
305	304	14	 6.998601	 0.499900
306	305	15	 7.500523	 0.500035
307	306	13	 6.498037	 0.499849
308	307	13	 6.500449	 0.500035
309	308	20	10.001381	 0.500069
310	309	18	 8.998818	 0.499934
311	310	15	 7.498818	 0.499921
312	311	16	 8.000088	 0.500006
313	312	15	 7.499410	 0.499961
314	313	17	 8.500321	 0.500019
315	314	18	 8.999804	 0.499989
316	315	17	 8.499118	 0.499948
317	316	15	 7.499344	 0.499956
318	317	17	 8.498512	 0.499912
319	318	18	 8.999368	 0.499965
320	319	17	 8.498797	 0.499929
321	320	16	 7.998647	 0.499915
322	321	16	 7.999624	 0.499977
323	322	18	 9.000709	 0.500039
324	323	13	 6.500797	 0.500061
325	324	19	 9.499051	 0.499950
326	325	14	 6.999806	 0.499986
327	326	15	 7.500020	 0.500001
328	327	17	 8.499502	 0.499971
329	328	17	 8.499704	 0.499983
330	329	19	 9.500585	 0.500031
331	330	17	 8.497679	 0.499863
332	331	15	 7.499438	 0.499963
333	332	19	 9.498709	 0.499932
334	333	15	 7.497426	 0.499828
335	334	14	 6.998758	 0.499911
336	335	16	 7.999319	 0.499957
337	336	18	 9.000085	 0.500005
338	337	18	 8.999177	 0.499954
339	338	16	 7.999251	 0.499953
340	339	19	 9.500339	 0.500018
341	340	14	 6.999720	 0.499980
342	341	18	 8.998087	 0.499894
343	342	16	 8.000137	 0.500009
344	343	16	 7.999811	 0.499988
345	344	16	 8.001637	 0.500102
346	345	16	 8.002636	 0.500165
347	346	18	 8.999540	 0.499974
