1	0	14	 6.998238	 0.499874
2	1	14	 6.999312	 0.499951
3	2	16	 7.996814	 0.499801
4	3	17	 8.501268	 0.500075
5	4	15	 7.499685	 0.499979
6	5	15	 7.500646	 0.500043
7	6	11	 5.498167	 0.499833
8	7	16	 7.999105	 0.499944
9	8	16	 7.999645	 0.499978
10	9	18	 8.997875	 0.499882
11	10	15	 7.501012	 0.500067
12	11	17	 8.499135	 0.499949
13	12	13	 6.498751	 0.499904
14	13	19	 9.501035	 0.500054
15	14	19	 9.500038	 0.500002
16	15	18	 8.999184	 0.499955
17	16	18	 8.998872	 0.499937
18	17	18	 8.999348	 0.499964
19	18	16	 8.000350	 0.500022
20	19	13	 6.499963	 0.499997
21	20	20	 9.999199	 0.499960
22	21	17	 8.501821	 0.500107
23	22	18	 9.001488	 0.500083
24	23	18	 9.000090	 0.500005
25	24	19	 9.501628	 0.500086
26	25	19	 9.499412	 0.499969
27	26	15	 7.499074	 0.499938
28	27	16	 7.998772	 0.499923
29	28	18	 9.000914	 0.500051
30	29	16	 7.997940	 0.499871
31	30	18	 9.002209	 0.500123
32	31	18	 8.999308	 0.499962
33	32	14	 6.999884	 0.499992
34	33	13	 6.501052	 0.500081
35	34	10	 4.998816	 0.499882
36	35	17	 8.500121	 0.500007
37	36	17	 8.498289	 0.499899
38	37	17	 8.499498	 0.499970
39	38	14	 6.999799	 0.499986
40	39	17	 8.499290	 0.499958
41	40	18	 8.999394	 0.499966
42	41	20	10.001733	 0.500087
43	42	18	 9.000709	 0.500039
44	43	13	 6.499005	 0.499923
45	44	17	 8.502347	 0.500138
46	45	18	 9.001394	 0.500077
47	46	16	 7.999363	 0.499960
48	47	16	 7.997568	 0.499848
49	48	18	 9.001600	 0.500089
50	49	19	 9.499309	 0.499964
51	50	16	 7.998941	 0.499934
52	51	19	 9.500557	 0.500029
53	52	20	 9.999966	 0.499998
54	53	19	 9.500673	 0.500035
55	54	18	 9.000602	 0.500033
56	55	18	 8.999018	 0.499945
57	56	14	 7.000445	 0.500032
58	57	18	 9.000742	 0.500041
59	58	17	 8.499160	 0.499951
60	59	18	 9.001324	 0.500074
61	60	14	 7.001143	 0.500082
62	61	16	 8.002064	 0.500129
63	62	15	 7.499828	 0.499989
64	63	15	 7.501362	 0.500091
65	64	10	 5.001334	 0.500133
66	65	17	 8.499878	 0.499993
67	66	13	 6.501253	 0.500096
68	67	19	 9.500681	 0.500036
69	68	15	 7.499440	 0.499963
70	69	18	 8.999978	 0.499999
71	70	19	 9.501123	 0.500059
72	71	19	 9.500358	 0.500019
73	72	17	 8.498651	 0.499921
74	73	17	 8.501020	 0.500060
75	74	14	 7.000482	 0.500034
76	75	20	 9.997826	 0.499891
77	76	15	 7.501174	 0.500078
78	77	20	 9.997471	 0.499874
79	78	15	 7.500693	 0.500046
80	79	18	 9.000566	 0.500031
81	80	15	 7.499146	 0.499943
82	81	17	 8.499430	 0.499966
83	82	14	 6.999767	 0.499983
84	83	19	 9.500315	 0.500017
85	84	20	10.000817	 0.500041
86	85	19	 9.498761	 0.499935
87	86	13	 6.498178	 0.499860
88	87	19	 9.502874	 0.500151
89	88	16	 7.999316	 0.499957
90	89	14	 6.999195	 0.499942
91	90	14	 7.000603	 0.500043
92	91	12	 6.000058	 0.500005
93	92	14	 7.000502	 0.500036
94	93	15	 7.500129	 0.500009
95	94	14	 7.000222	 0.500016
96	95	14	 7.001501	 0.500107
97	96	16	 7.998557	 0.499910
98	97	15	 7.501011	 0.500067
99	98	16	 8.001209	 0.500076
100	99	15	 7.500974	 0.500065
101	100	19	 9.497772	 0.499883
102	101	17	 8.502261	 0.500133
103	102	16	 7.999700	 0.499981
104	103	18	 8.999700	 0.499983
105	104	20	 9.999251	 0.499963
106	105	17	 8.500354	 0.500021
107	106	16	 8.000160	 0.500010
108	107	20	10.000387	 0.500019
109	108	18	 8.999531	 0.499974
110	109	14	 7.001004	 0.500072
111	110	17	 8.499698	 0.499982
112	111	19	 9.500082	 0.500004
113	112	19	 9.501112	 0.500059
114	113	17	 8.499334	 0.499961
115	114	17	 8.499101	 0.499947
116	115	16	 7.999424	 0.499964
117	116	17	 8.499155	 0.499950
118	117	18	 8.998912	 0.499940
119	118	17	 8.499229	 0.499955
120	119	15	 7.500000	 0.500000
121	120	13	 6.498300	 0.499869
122	121	19	 9.500017	 0.500001
123	122	14	 7.000778	 0.500056
124	123	15	 7.499409	 0.499961
125	124	17	 8.499790	 0.499988
126	125	15	 7.498885	 0.499926
127	126	19	 9.500172	 0.500009
128	127	15	 7.499300	 0.499953
129	128	17	 8.499870	 0.499992
130	129	16	 7.999386	 0.499962
131	130	17	 8.499099	 0.499947
132	131	13	 6.501786	 0.500137
133	132	16	 7.999068	 0.499942
134	133	16	 8.000149	 0.500009
135	134	18	 8.999860	 0.499992
136	135	16	 8.001150	 0.500072
137	136	18	 9.000735	 0.500041
138	137	16	 7.999035	 0.499940
139	138	17	 8.498799	 0.499929
140	139	18	 9.000326	 0.500018
141	140	14	 6.999160	 0.499940
142	141	20	 9.998543	 0.499927
143	142	20	 9.998094	 0.499905
144	143	17	 8.499060	 0.499945
145	144	20	10.000727	 0.500036
146	145	15	 7.498233	 0.499882
147	146	18	 9.001465	 0.500081
148	147	17	 8.497331	 0.499843
149	148	17	 8.501149	 0.500068
150	149	14	 6.997935	 0.499853
151	150	17	 8.499123	 0.499948
152	151	16	 7.999571	 0.499973
153	152	16	 8.002021	 0.500126
154	153	15	 7.500271	 0.500018
155	154	18	 8.999092	 0.499950
156	155	16	 7.999899	 0.499994
157	156	14	 7.000952	 0.500068
158	157	17	 8.499848	 0.499991
159	158	16	 7.999845	 0.499990
160	159	18	 9.000356	 0.500020
161	160	14	 7.000092	 0.500007
162	161	18	 9.001517	 0.500084
163	162	17	 8.499313	 0.499960
164	163	12	 5.997515	 0.499793
165	164	14	 6.998628	 0.499902
166	165	16	 7.999342	 0.499959
167	166	14	 6.996899	 0.499778
168	167	16	 8.002307	 0.500144
169	168	14	 6.998214	 0.499872
170	169	18	 9.000797	 0.500044
171	170	19	 9.502534	 0.500133
172	171	17	 8.500553	 0.500033
173	172	16	 8.000257	 0.500016
174	173	17	 8.499149	 0.499950
175	174	16	 7.999032	 0.499939
176	175	14	 7.000651	 0.500047
177	176	15	 7.499737	 0.499982
178	177	17	 8.502192	 0.500129
179	178	12	 5.999218	 0.499935
180	179	15	 7.501475	 0.500098
181	180	17	 8.499313	 0.499960
182	181	15	 7.501037	 0.500069
183	182	15	 7.500484	 0.500032
184	183	18	 8.999160	 0.499953
185	184	17	 8.499207	 0.499953
186	185	18	 8.999165	 0.499954
187	186	20	 9.998560	 0.499928
188	187	12	 6.001143	 0.500095
189	188	18	 9.001312	 0.500073
190	189	16	 8.001944	 0.500122
191	190	16	 7.999750	 0.499984
192	191	18	 8.999436	 0.499969
193	192	15	 7.499175	 0.499945
194	193	13	 6.498719	 0.499901
195	194	9	 4.499190	 0.499910
196	195	13	 6.498793	 0.499907
197	196	16	 7.999392	 0.499962
198	197	17	 8.501217	 0.500072
199	198	20	 9.999969	 0.499998
200	199	19	 9.500931	 0.500049
201	200	18	 8.999425	 0.499968
202	201	20	10.001635	 0.500082
203	202	19	 9.503208	 0.500169
204	203	16	 7.999223	 0.499951
205	204	15	 7.500363	 0.500024
206	205	18	 9.001701	 0.500095
207	206	18	 8.998086	 0.499894
208	207	15	 7.503327	 0.500222
209	208	17	 8.499439	 0.499967
210	209	20	 9.999824	 0.499991
211	210	17	 8.498680	 0.499922
212	211	17	 8.502311	 0.500136
213	212	18	 9.001540	 0.500086
214	213	15	 7.498732	 0.499915
215	214	15	 7.500248	 0.500017
216	215	14	 6.999274	 0.499948
217	216	18	 8.997940	 0.499886
218	217	14	 7.000702	 0.500050
219	218	14	 6.998170	 0.499869
220	219	12	 5.998789	 0.499899
221	220	20	10.000287	 0.500014
222	221	18	 9.001682	 0.500093
223	222	18	 9.000676	 0.500038
224	223	17	 8.499383	 0.499964
225	224	18	 8.999962	 0.499998
226	225	15	 7.499087	 0.499939
227	226	20	10.002329	 0.500116
228	227	19	 9.498308	 0.499911
229	228	12	 6.000675	 0.500056
230	229	17	 8.500592	 0.500035
231	230	16	 8.000433	 0.500027
232	231	15	 7.500265	 0.500018
233	232	13	 6.499466	 0.499959
234	233	17	 8.499117	 0.499948
235	234	14	 7.001906	 0.500136
236	235	20	 9.999428	 0.499971
237	236	15	 7.499160	 0.499944
238	237	18	 8.998826	 0.499935
239	238	14	 6.998475	 0.499891
240	239	17	 8.500442	 0.500026
241	240	19	 9.498192	 0.499905
242	241	18	 8.998482	 0.499916
243	242	18	 8.998134	 0.499896
244	243	16	 8.001790	 0.500112
245	244	17	 8.500107	 0.500006
246	245	17	 8.498561	 0.499915
247	246	11	 5.499457	 0.499951
248	247	15	 7.499224	 0.499948
249	248	17	 8.500845	 0.500050
250	249	17	 8.495906	 0.499759
251	250	17	 8.497419	 0.499848
252	251	17	 8.497866	 0.499874
253	252	15	 7.498457	 0.499897
254	253	15	 7.497940	 0.499863
255	254	16	 7.999428	 0.499964
256	255	18	 8.999520	 0.499973
257	256	17	 8.498403	 0.499906
258	257	18	 9.000133	 0.500007
259	258	18	 8.999057	 0.499948
260	259	17	 8.499325	 0.499960
261	260	13	 6.501409	 0.500108
262	261	16	 8.002158	 0.500135
263	262	14	 6.998053	 0.499861
264	263	13	 6.498928	 0.499918
265	264	18	 9.001934	 0.500107
266	265	17	 8.499268	 0.499957
267	266	19	 9.498653	 0.499929
268	267	19	 9.500151	 0.500008
269	268	14	 7.001162	 0.500083
270	269	16	 7.998997	 0.499937
271	270	14	 6.998779	 0.499913
272	271	15	 7.498346	 0.499890
273	272	18	 8.997702	 0.499872
274	273	15	 7.500809	 0.500054
275	274	19	 9.500188	 0.500010
276	275	18	 9.000553	 0.500031
277	276	18	 8.997518	 0.499862
278	277	20	 9.998446	 0.499922
279	278	15	 7.500042	 0.500003
280	279	19	 9.497455	 0.499866
281	280	15	 7.500828	 0.500055
282	281	18	 9.001502	 0.500083
283	282	18	 9.001820	 0.500101
284	283	13	 6.499854	 0.499989
285	284	11	 5.497149	 0.499741
286	285	14	 7.000323	 0.500023
287	286	20	10.002284	 0.500114
288	287	20	 9.999968	 0.499998
289	288	18	 8.999064	 0.499948
290	289	14	 7.000372	 0.500027
291	290	14	 7.000387	 0.500028
292	291	19	 9.499386	 0.499968
293	292	20	 9.999034	 0.499952
294	293	13	 6.500020	 0.500002
295	294	14	 7.002348	 0.500168
296	295	19	 9.500212	 0.500011
297	296	16	 7.998343	 0.499896
298	297	14	 6.999164	 0.499940
299	298	15	 7.500560	 0.500037
300	299	17	 8.502117	 0.500125
301	300	17	 8.500286	 0.500017
302	301	15	 7.497970	 0.499865
303	302	20	 9.999985	 0.499999
304	303	17	 8.499294	 0.499958
305	304	16	 7.999326	 0.499958
306	305	17	 8.499302	 0.499959
307	306	14	 6.999143	 0.499939
308	307	11	 5.500178	 0.500016
309	308	16	 8.002806	 0.500175
310	309	16	 8.000826	 0.500052
311	310	15	 7.499464	 0.499964
312	311	14	 7.000020	 0.500001
313	312	16	 8.000610	 0.500038
314	313	13	 6.499286	 0.499945
315	314	14	 6.999952	 0.499997
316	315	18	 9.000832	 0.500046
317	316	15	 7.499659	 0.499977
318	317	16	 8.000212	 0.500013
319	318	14	 6.998158	 0.499868
320	319	17	 8.500153	 0.500009
321	320	18	 9.001502	 0.500083
322	321	18	 9.000854	 0.500047
323	322	15	 7.500019	 0.500001
324	323	19	 9.498467	 0.499919
325	324	16	 7.999194	 0.499950
326	325	16	 8.001515	 0.500095
327	326	19	 9.500278	 0.500015
328	327	16	 7.999541	 0.499971
329	328	20	10.002062	 0.500103
330	329	15	 7.500920	 0.500061
331	330	18	 8.999269	 0.499959
332	331	18	 9.000649	 0.500036
333	332	14	 6.998752	 0.499911
334	333	18	 9.000686	 0.500038
335	334	17	 8.500501	 0.500029
336	335	18	 8.998191	 0.499900
337	336	14	 7.000886	 0.500063
338	337	20	 9.999146	 0.499957
339	338	17	 8.499082	 0.499946
340	339	16	 7.999012	 0.499938
341	340	18	 8.999403	 0.499967
342	341	16	 7.999520	 0.499970
343	342	19	 9.499326	 0.499965
344	343	17	 8.498275	 0.499899
345	344	19	 9.499708	 0.499985
346	345	14	 6.998898	 0.499921
347	346	14	 6.999549	 0.499968
348	347	15	 7.499589	 0.499973
349	348	15	 7.499566	 0.499971
350	349	18	 9.000026	 0.500001
351	350	15	 7.499668	 0.499978
352	351	15	 7.501132	 0.500075
353	352	15	 7.498784	 0.499919
354	353	13	 6.499783	 0.499983
355	354	20	10.000872	 0.500044
356	355	12	 5.999275	 0.499940
357	356	14	 7.000539	 0.500038
358	357	18	 8.999715	 0.499984
359	358	15	 7.499146	 0.499943
360	359	15	 7.500833	 0.500056
361	360	13	 6.499370	 0.499952
362	361	17	 8.499806	 0.499989
363	362	14	 6.999454	 0.499961
364	363	19	 9.500203	 0.500011
365	364	14	 7.001504	 0.500107
366	365	19	 9.498271	 0.499909
367	366	18	 8.998196	 0.499900
368	367	15	 7.499298	 0.499953
369	368	13	 6.500315	 0.500024
370	369	18	 9.000516	 0.500029
371	370	17	 8.501578	 0.500093
372	371	16	 8.001301	 0.500081
373	372	17	 8.499410	 0.499965
374	373	17	 8.497872	 0.499875
375	374	16	 7.999527	 0.499970
376	375	18	 9.001989	 0.500111
377	376	18	 8.999252	 0.499958
378	377	15	 7.501241	 0.500083
379	378	16	 7.999294	 0.499956
380	379	15	 7.500416	 0.500028
381	380	14	 6.999191	 0.499942
382	381	15	 7.501179	 0.500079
383	382	12	 6.001474	 0.500123
384	383	17	 8.500333	 0.500020
385	384	19	 9.497654	 0.499877
386	385	14	 7.001330	 0.500095
387	386	13	 6.499191	 0.499938
388	387	18	 8.999778	 0.499988
389	388	15	 7.500535	 0.500036
390	389	16	 7.997951	 0.499872
391	390	20	 9.999894	 0.499995
392	391	15	 7.500986	 0.500066
393	392	17	 8.500111	 0.500007
394	393	17	 8.500158	 0.500009
395	394	18	 8.999203	 0.499956
396	395	19	 9.497282	 0.499857
397	396	17	 8.500568	 0.500033
398	397	14	 6.998651	 0.499904
399	398	14	 7.001201	 0.500086
400	399	12	 5.999877	 0.499990
401	400	18	 8.998677	 0.499927
402	401	16	 8.000557	 0.500035
403	402	20	10.000327	 0.500016
404	403	13	 6.499116	 0.499932
405	404	18	 9.000837	 0.500047
406	405	20	 9.999695	 0.499985
407	406	15	 7.498935	 0.499929
408	407	15	 7.499585	 0.499972
409	408	18	 8.997593	 0.499866
410	409	15	 7.501247	 0.500083
411	410	18	 9.001525	 0.500085
412	411	12	 5.999986	 0.499999
413	412	18	 9.000719	 0.500040
414	413	17	 8.500817	 0.500048
415	414	15	 7.499903	 0.499994
416	415	12	 6.000608	 0.500051
417	416	18	 9.002105	 0.500117
418	417	17	 8.498816	 0.499930
419	418	14	 7.001895	 0.500135
420	419	13	 6.497551	 0.499812
421	420	18	 9.001374	 0.500076
422	421	16	 7.997871	 0.499867
423	422	16	 7.999658	 0.499979
424	423	20	10.000110	 0.500005
425	424	16	 7.998138	 0.499884
426	425	15	 7.500424	 0.500028
427	426	17	 8.499706	 0.499983
428	427	18	 9.001025	 0.500057
429	428	14	 6.999453	 0.499961
430	429	19	 9.502500	 0.500132
431	430	15	 7.498823	 0.499922
432	431	19	 9.498958	 0.499945
433	432	16	 7.999265	 0.499954
434	433	16	 7.999686	 0.499980
435	434	16	 8.001003	 0.500063
436	435	20	 9.998646	 0.499932
437	436	18	 8.998282	 0.499905
438	437	17	 8.498867	 0.499933
439	438	16	 8.000448	 0.500028
440	439	14	 7.000724	 0.500052
441	440	17	 8.498982	 0.499940
442	441	16	 8.001170	 0.500073
443	442	18	 8.999736	 0.499985
444	443	17	 8.500725	 0.500043
445	444	18	 9.001677	 0.500093
446	445	15	 7.499117	 0.499941
447	446	20	 9.997315	 0.499866
448	447	15	 7.499373	 0.499958
449	448	16	 8.000187	 0.500012
450	449	18	 8.998774	 0.499932
451	450	11	 5.499713	 0.499974
452	451	20	 9.998172	 0.499909
453	452	15	 7.497993	 0.499866
454	453	14	 7.001710	 0.500122
455	454	15	 7.500849	 0.500057
456	455	15	 7.498519	 0.499901
457	456	18	 8.999872	 0.499993
458	457	20	10.000010	 0.500001
459	458	19	 9.499239	 0.499960
460	459	15	 7.501010	 0.500067
461	460	18	 8.998600	 0.499922
462	461	18	 9.001588	 0.500088
463	462	16	 7.998120	 0.499883
464	463	18	 9.000157	 0.500009
465	464	15	 7.499455	 0.499964
466	465	16	 8.001046	 0.500065
467	466	13	 6.498849	 0.499911
468	467	17	 8.502394	 0.500141
469	468	19	 9.502091	 0.500110
470	469	12	 6.001889	 0.500157
471	470	15	 7.499526	 0.499968
472	471	13	 6.500500	 0.500038
473	472	16	 8.001442	 0.500090
474	473	13	 6.503418	 0.500263
475	474	19	 9.500339	 0.500018
476	475	12	 6.000985	 0.500082
477	476	18	 9.001726	 0.500096
478	477	18	 8.998675	 0.499926
479	478	19	 9.499336	 0.499965
480	479	15	 7.499722	 0.499981
481	480	20	10.001759	 0.500088
482	481	15	 7.499797	 0.499986
483	482	20	 9.996931	 0.499847
484	483	18	 8.999235	 0.499958
485	484	14	 6.999679	 0.499977
486	485	18	 8.997455	 0.499859
487	486	15	 7.499849	 0.499990
488	487	20	10.003322	 0.500166
489	488	12	 5.998370	 0.499864
490	489	17	 8.500828	 0.500049
491	490	9	 4.500108	 0.500012
492	491	15	 7.500202	 0.500013
493	492	15	 7.500088	 0.500006
494	493	12	 6.001999	 0.500167
495	494	18	 9.000801	 0.500044
496	495	16	 8.002587	 0.500162
497	496	14	 6.998793	 0.499914
498	497	17	 8.498931	 0.499937
499	498	16	 7.999550	 0.499972
500	499	17	 8.499103	 0.499947
501	500	15	 7.498699	 0.499913
